Time,BS_ID,BS_STATUS,BS_LOC_X,BS_LOC_Y,ANT_ID,ANT_SEC,TRX_ID,TRX_X,TRX_Y,TRX_ANG,UE_ID,UE_MID,UE_LOC_X,UE_LOC_Y,MAX_DR (bits),DEMAND_DR (bits),REAL_DR (bits),BS_Trans_PWR (W),UE_Rec_PWR (W),RSRP (dBm),RSSI (dBm),RSRQ (dB),DDR (%), SNR, AVTH, RET, DIST, DIST95
999,2,3,17.3205,-30,0,0,97,17.5705,-29.6207,48.54,602,2,14.2975,-34.241,154,36,36,2.62708e-12,2.18923e-12,-75.8053,-45.0135,-10.7918,0,2.17444,0.86,1,5.20815,1
999,2,3,17.3205,-30,0,0,96,17.5705,-30.3793,51.78,603,0,21.4384,-27.9274,152,145,145,3.60835e-12,3.00696e-12,-74.4269,-43.6351,-10.7918,0,3.55278,0.42,1,4.6101,0
999,2,3,17.3205,-30,0,0,95,17.5705,-29.6285,58.54,604,1,23.7271,-30.5642,135,37,37,1.47483e-12,1.22903e-12,-78.3126,-47.5208,-10.7918,0,-0.332879,0.65,1,6.43143,1
999,2,3,17.3205,-30,0,0,94,17.5705,-30.3715,39.52,605,0,25.8842,-32.9642,114,100,100,5.97779e-13,4.98149e-13,-82.2346,-51.4428,-10.7918,0,-4.2549,0.61,0,9.06224,1
999,2,3,17.3205,-30,0,0,93,17.5705,-29.6362,44.88,606,0,20.0598,-29.0072,160,74,74,9.4225e-12,7.85208e-12,-70.2583,-39.4665,-10.7918,0,7.72136,0.87,1,2.91368,0
999,2,3,17.3205,-30,0,0,92,17.5705,-30.3638,54.67,607,1,15.5316,-32.1878,128,42,42,9.8906e-12,8.24217e-12,-70.0478,-39.256,-10.7918,0,7.93193,0.54,1,2.82603,0
999,2,3,17.3205,-30,0,0,91,17.5705,-29.644,45.82,608,0,22.111,-25.3267,133,98,98,1.32167e-12,1.10139e-12,-78.7888,-47.997,-10.7918,0,-0.809083,0.78,1,6.69242,1
999,2,3,17.3205,-30,0,0,90,17.5705,-30.356,49.32,609,2,0.770817,-22.506,115,105,103,1.80472e-13,1.50394e-13,-87.4359,-56.6441,-10.7918,1.90476,-9.45619,0.52,1,18.1674,1
999,2,3,17.3205,-30,0,0,89,17.5705,-29.6517,39.78,610,2,-0.0884102,-1.19674,160,10,10,1.20829e-13,1.00691e-13,-89.1783,-58.3865,-10.7918,0,-11.1986,0.27,1,33.6556,1
999,2,3,17.3205,-30,0,0,88,17.5705,-30.3483,40.09,611,1,18.3781,-21.0721,132,16,16,6.09427e-13,5.07856e-13,-82.1508,-51.359,-10.7918,0,-4.17108,0.29,1,8.99034,1
999,2,3,17.3205,-30,0,0,87,17.5705,-29.6594,39.07,612,0,18.2936,-29.2977,160,64,64,2.07417e-11,1.72848e-11,-66.8316,-36.0397,-10.7918,0,11.1481,0.62,1,1.2,0
999,2,3,17.3205,-30,0,0,86,17.5705,-30.3406,50.11,613,1,22.7955,-25.6053,130,73,73,1.15922e-12,9.6602e-13,-79.3583,-48.5665,-10.7918,0,-1.37863,0.63,1,7.02058,1
999,2,3,17.3205,-30,0,0,85,17.5705,-29.6672,35.24,614,2,-3.15011,-17.932,160,54,50,1.43735e-13,1.19779e-13,-88.4244,-57.6326,-10.7918,7.40741,-10.4447,0.13,1,23.7631,1
999,2,3,17.3205,-30,0,0,84,17.5705,-30.3328,35.7,615,2,2.33838,-19.2069,160,99,97,1.77466e-13,1.47888e-13,-87.5089,-56.717,-10.7918,2.0202,-9.52916,0.04,1,18.465,1
999,2,3,17.3205,-30,0,0,83,17.5705,-29.6749,50.69,616,2,15.2411,-27.2298,139,78,78,6.89966e-12,5.74971e-12,-71.6117,-40.8199,-10.7918,0,6.36798,0.26,1,3.46385,0
999,2,3,17.3205,-30,0,0,82,17.5705,-30.3251,50.27,617,1,17.9165,-20.3079,160,52,52,5.08048e-13,4.23373e-13,-82.941,-52.1491,-10.7918,0,-4.96126,0.48,1,9.71043,1
999,2,3,17.3205,-30,0,0,81,17.5705,-29.6827,45.46,618,2,2.63009,-16.3834,127,16,16,1.64172e-13,1.3681e-13,-87.847,-57.0552,-10.7918,0,-9.86731,0.01,1,20.0305,1
999,2,3,17.3205,-30,0,0,80,17.5705,-30.3173,42.94,619,1,14.9348,-28.9251,112,80,80,1.10822e-11,9.23518e-12,-69.5537,-38.7619,-10.7918,0,8.42596,0.23,1,2.61665,0
999,2,3,17.3205,-30,0,0,79,17.5705,-29.6904,48.48,620,2,-6.60828,2.08321,160,90,90,1.14619e-13,9.5516e-14,-89.4074,-58.6156,-10.7918,0,-11.4277,0.86,1,40.024,1
999,2,3,17.3205,-30,0,0,78,17.5705,-30.3096,52.87,621,2,11.4765,-26.032,120,36,36,1.14001e-12,9.5001e-13,-79.4309,-48.6391,-10.7918,0,-1.45121,0.29,1,7.06377,1
999,2,3,17.3205,-30,0,0,77,17.5705,-29.6981,44.7,622,2,2.88842,-16.7256,127,28,28,1.67386e-13,1.39488e-13,-87.7628,-56.971,-10.7918,0,-9.78311,0.27,1,19.6085,1
999,2,3,17.3205,-30,0,0,76,17.5705,-30.3019,37.18,623,1,21.731,-36.2828,160,21,21,9.11539e-13,7.59616e-13,-80.4022,-49.6104,-10.7918,0,-2.42255,0.3,1,7.67632,1
999,2,3,17.3205,-30,0,0,75,17.5705,-29.7059,48.4,624,1,18.2534,-32.8534,160,115,115,8.96913e-12,7.47428e-12,-70.4725,-39.6807,-10.7918,0,7.5072,0.24,1,3.00205,0
999,2,3,17.3205,-30,0,0,74,17.5705,-30.2941,45.27,625,2,21.3443,-37.7903,157,53,53,6.47966e-13,5.39971e-13,-81.8845,-51.0927,-10.7918,0,-3.90478,0.41,1,8.76813,1
999,2,3,17.3205,-30,0,0,73,17.5705,-29.7136,41.48,626,0,23.6477,-36.8339,112,3,3,5.59969e-13,4.66641e-13,-82.5184,-51.7265,-10.7918,0,-4.53866,0.11,1,9.3132,1
999,2,3,17.3205,-30,0,0,72,17.5705,-30.2864,48.89,627,0,20.9646,-36.1478,129,32,22,1.10442e-12,9.20353e-13,-79.5686,-48.7768,-10.7918,31.25,-1.58894,0.54,1,7.14665,1
999,2,3,17.3205,-30,0,0,71,17.5705,-29.7214,39.24,628,2,19.8001,-32.7838,160,57,57,5.9296e-12,4.94133e-12,-72.2697,-41.4779,-10.7918,0,5.70995,0.11,1,3.728,0
999,2,3,17.3205,-30,0,0,70,17.5705,-30.2786,44.23,629,1,7.91764,-30.341,137,98,98,5.46608e-13,4.55507e-13,-82.6232,-51.8314,-10.7918,0,-4.64354,0.26,1,9.40905,1
999,2,3,17.3205,-30,0,0,69,17.5705,-29.7291,57.09,630,0,19.0446,-30.8848,160,1,1,1.55546e-11,1.29622e-11,-68.0814,-37.2896,-10.7918,0,9.8983,0.39,1,1.93793,0
999,2,3,17.3205,-30,0,0,68,17.5705,-30.2709,50.66,631,1,16.246,-32.0733,132,84,84,1.28376e-11,1.0698e-11,-68.9152,-38.1233,-10.7918,0,9.06455,0.59,1,2.33517,0
999,2,3,17.3205,-30,0,0,67,17.5705,-29.7368,53.37,632,0,20.1634,-30.7278,160,133,133,9.3134e-12,7.76117e-12,-70.3089,-39.5171,-10.7918,0,7.67078,0.23,1,2.93461,0
999,2,3,17.3205,-30,0,0,66,17.5705,-30.2632,46.17,633,0,19.8131,-27.3658,159,55,55,6.2848e-12,5.23733e-12,-72.0171,-41.2253,-10.7918,0,5.96261,0.56,1,3.62658,0
999,2,3,17.3205,-30,0,0,65,17.5705,-29.7446,33.46,634,1,15.6934,-31.213,160,34,23,1.49095e-11,1.24246e-11,-68.2654,-37.4735,-10.7918,32.3529,9.71434,0.25,1,2.0295,0
999,2,3,17.3205,-30,0,0,64,17.5705,-30.2554,40.71,635,0,18.3907,-29.4572,160,59,59,2.07417e-11,1.72848e-11,-66.8316,-36.0397,-10.7918,0,11.1481,0.77,1,1.2,0
999,2,3,17.3205,-30,0,0,63,17.5705,-29.7523,41.34,636,0,18.3827,-30.5584,160,102,102,2.07417e-11,1.72848e-11,-66.8316,-36.0397,-10.7918,0,11.1481,0.83,1,1.2,0
999,2,3,17.3205,-30,0,0,62,17.5705,-30.2477,41.13,637,0,18.406,-29.4885,160,156,156,2.07417e-11,1.72848e-11,-66.8316,-36.0397,-10.7918,0,11.1481,0.5,1,1.2,0
999,2,3,17.3205,-30,0,0,61,17.5705,-29.7601,45.03,638,0,19.2523,-27.5333,160,154,154,8.33131e-12,6.94276e-12,-70.7929,-40.0011,-10.7918,0,7.18683,0.46,1,3.13308,0
999,2,3,17.3205,-30,0,0,60,17.5705,-30.2399,30.33,639,1,16.5875,-31.657,112,18,18,1.64533e-11,1.37111e-11,-67.8375,-37.0457,-10.7918,0,10.1422,0.94,1,1.81193,0
999,2,3,17.3205,-30,0,0,59,17.5705,-29.7678,34.85,640,2,-0.914347,-20.7772,113,26,26,1.61311e-13,1.34426e-13,-87.9234,-57.1315,-10.7918,0,-9.94367,0.28,1,20.4345,1
999,2,3,17.3205,-30,0,0,58,17.5705,-30.2322,36.24,641,2,-2.0807,-19.9029,160,87,87,1.52584e-13,1.27153e-13,-88.1649,-57.3731,-10.7918,0,-10.1852,0.21,1,21.8714,1
999,2,3,17.3205,-30,0,0,57,17.5705,-29.7755,35.13,642,2,-1.68165,-22.4434,125,123,123,1.61209e-13,1.3434e-13,-87.9261,-57.1343,-10.7918,0,-9.94642,0.44,1,20.4495,1
999,2,3,17.3205,-30,0,0,56,17.5705,-30.2245,45.72,643,2,2.58594,-11.4857,110,82,82,1.44148e-13,1.20123e-13,-88.4119,-57.6201,-10.7918,0,-10.4322,0.97,1,23.6619,1
999,2,3,17.3205,-30,0,0,55,17.5705,-29.7833,52.58,644,0,22.0531,-32.9796,143,20,20,2.1672e-12,1.806e-12,-76.641,-45.8492,-10.7918,0,1.33869,0.57,1,5.5925,1
999,2,3,17.3205,-30,0,0,54,17.5705,-30.2167,48.26,645,1,13.6964,-27.9045,108,2,0,4.56709e-12,3.80591e-12,-73.4036,-42.6118,-10.7918,0,4.5761,0.99,1,4.18632,0
999,2,3,17.3205,-30,0,0,53,17.5705,-29.791,43.31,646,1,14.2203,-36.5,120,5,0,1.08179e-12,9.01492e-13,-79.6586,-48.8668,-10.7918,0,-1.67887,0.43,1,7.20143,1
999,2,3,17.3205,-30,0,0,52,17.5705,-30.209,36.51,647,1,10.6256,-32.8367,160,12,12,1.05398e-12,8.7832e-13,-79.7717,-48.9798,-10.7918,0,-1.79196,0.41,1,7.27108,1
999,2,3,17.3205,-30,0,0,51,17.5705,-29.7988,32,648,1,13.5595,-29.7797,160,93,93,5.79691e-12,4.83076e-12,-72.368,-41.5762,-10.7918,0,5.61167,0.47,1,3.76748,0
999,2,3,17.3205,-30,0,0,50,17.5705,-30.2012,33.29,649,1,14.8906,-30.9332,125,30,30,1.11636e-11,9.303e-12,-69.522,-38.7301,-10.7918,0,8.45774,0.17,1,2.60297,0
999,2,3,17.3205,-30,0,0,49,17.5705,-29.8065,46.8,650,0,18.2835,-31.1424,160,39,39,1.87286e-11,1.56071e-11,-67.275,-36.4831,-10.7918,0,10.7047,0.97,1,1.49409,0
999,2,3,17.3205,-30,0,0,48,17.5705,-30.1935,58.07,651,0,21.9432,-29.6136,152,47,47,3.55222e-12,2.96019e-12,-74.495,-43.7032,-10.7918,0,3.4847,0.43,1,4.6388,0
999,2,3,17.3205,-30,0,0,47,17.5705,-29.8142,44.43,652,1,20.3686,-26.9613,129,73,73,4.27471e-12,3.56225e-12,-73.6909,-42.8991,-10.7918,0,4.28876,0.66,1,4.30403,0
999,2,3,17.3205,-30,0,0,46,17.5705,-30.1858,43.35,653,1,18.4368,-30.4402,160,159,159,2.07417e-11,1.72848e-11,-66.8316,-36.0397,-10.7918,0,11.1481,0.53,1,1.2,0
999,2,3,17.3205,-30,0,0,45,17.5705,-29.822,35.82,654,0,21.7334,-33.1589,144,78,78,2.3517e-12,1.95975e-12,-76.2862,-45.4944,-10.7918,0,1.69351,0.39,1,5.42694,1
999,2,3,17.3205,-30,0,0,44,17.5705,-30.178,50.04,655,1,18.791,-28.7832,160,84,77,1.57628e-11,1.31356e-11,-68.0237,-37.2319,-10.7918,8.33333,9.95603,0.21,1,1.90861,0
999,2,3,17.3205,-30,0,0,43,17.5705,-29.8297,49.73,656,1,18.3616,-37.9096,160,40,40,8.23755e-13,6.86462e-13,-80.842,-50.0502,-10.7918,0,-2.86232,0.1,1,7.97779,1
999,2,3,17.3205,-30,0,0,42,17.5705,-30.1703,47.55,657,1,12.7596,-31.2914,160,80,80,3.36193e-12,2.80161e-12,-74.7341,-43.9423,-10.7918,0,3.24559,0.76,1,4.74022,0
999,2,3,17.3205,-30,0,0,41,17.5705,-29.8375,50.14,658,1,17.9041,-38.2134,118,114,114,7.59089e-13,6.32574e-13,-81.1971,-50.4053,-10.7918,0,-3.21737,0.43,1,8.23408,1
999,2,3,17.3205,-30,0,0,40,17.5705,-30.1625,56.38,659,0,26.0521,-28.7107,116,107,107,6.37492e-13,5.31244e-13,-81.9552,-51.1634,-10.7918,0,-3.97555,0.52,1,8.82628,1
999,2,3,17.3205,-30,0,0,39,17.5705,-29.8452,51.41,660,0,23.4321,-24.1026,118,64,64,7.01629e-13,5.84691e-13,-81.5389,-50.7471,-10.7918,0,-3.55923,0.98,1,8.49298,1
999,2,3,17.3205,-30,0,0,38,17.5705,-30.1548,41.92,661,1,17.7404,-28.1601,155,129,120,1.59151e-11,1.32626e-11,-67.9819,-37.1901,-10.7918,6.97674,9.9978,0.14,1,1.88721,0
999,2,3,17.3205,-30,0,0,37,17.5705,-29.8529,55.47,662,2,6.56836,-4.02416,122,49,49,1.30391e-13,1.08659e-13,-88.8475,-58.0557,-10.7918,0,-10.8678,0.02,1,28.1132,1
999,2,3,17.3205,-30,0,0,36,17.5705,-30.1471,46.56,663,0,26.4153,-27.2186,111,6,6,5.33055e-13,4.44213e-13,-82.7323,-51.9405,-10.7918,0,-4.75258,0.52,1,9.51057,1
999,2,3,17.3205,-30,0,0,35,17.5705,-29.8607,49.08,664,0,23.829,-29.9866,135,108,108,1.42715e-12,1.18929e-12,-78.4553,-47.6635,-10.7918,0,-0.475616,0.56,1,6.50848,1
999,2,3,17.3205,-30,0,0,34,17.5705,-30.1393,41.03,665,2,3.15916,-0.242384,127,104,104,1.21757e-13,1.01464e-13,-89.1451,-58.3532,-10.7918,0,-11.1654,0.15,1,32.9554,1
999,2,3,17.3205,-30,0,0,33,17.5705,-29.8684,42.46,666,1,19.1757,-29.3837,160,152,150,1.54344e-11,1.2862e-11,-68.1151,-37.3233,-10.7918,1.31579,9.86459,0.9,1,1.95491,0
999,2,3,17.3205,-30,0,0,32,17.5705,-30.1316,49.41,667,1,17.708,-31.7969,133,108,108,1.62648e-11,1.3554e-11,-67.8875,-37.0957,-10.7918,0,10.0922,0.19,1,1.83826,0
999,2,3,17.3205,-30,0,0,31,17.5705,-29.8762,35.96,668,2,21.9054,-30.2506,152,36,36,3.64476e-12,3.0373e-12,-74.3833,-43.5915,-10.7918,0,3.59639,0.11,1,4.59175,0
999,2,3,17.3205,-30,0,0,30,17.5705,-30.1238,33.02,669,2,23.25,-32.0116,137,130,130,1.58813e-12,1.32344e-12,-77.9911,-47.1993,-10.7918,0,-0.0114315,0.06,1,6.26139,1
999,2,3,17.3205,-30,0,0,29,17.5705,-29.8839,33.78,670,1,18.1929,-26.0734,151,48,37,5.01173e-12,4.17644e-12,-73.0001,-42.2083,-10.7918,22.9167,4.97958,0.66,1,4.02231,0
999,2,3,17.3205,-30,0,0,28,17.5705,-30.1161,38.54,671,2,-5.57517,-4.70295,145,63,63,1.20248e-13,1.00207e-13,-89.1992,-58.4074,-10.7918,0,-11.2195,0.16,1,34.1197,1
999,2,3,17.3205,-30,0,0,27,17.5705,-29.8916,36.6,672,0,22.7975,-35.0663,127,5,5,9.83379e-13,8.19483e-13,-80.0728,-49.281,-10.7918,0,-2.09309,0.62,1,7.4609,1
999,2,3,17.3205,-30,0,0,26,17.5705,-30.1084,44.31,673,0,20.9263,-29.9316,159,10,10,6.35773e-12,5.2981e-12,-71.967,-41.1752,-10.7918,0,6.01272,0.13,1,3.60647,0
999,2,3,17.3205,-30,0,0,25,17.5705,-29.8994,31.74,674,2,21.7333,-32.4113,154,29,29,2.88352e-12,2.40293e-12,-75.4008,-44.609,-10.7918,0,2.57893,0.78,1,5.02857,1
999,2,3,17.3205,-30,0,0,24,17.5705,-30.1006,39.31,675,0,18.8948,-29.5092,160,5,5,1.76232e-11,1.4686e-11,-67.5391,-36.7473,-10.7918,0,10.4406,0.19,0,1.64902,0
999,2,3,17.3205,-30,0,0,23,17.5705,-29.9071,43.07,676,1,17.3752,-33.6999,134,17,17,6.02445e-12,5.02037e-12,-72.2008,-41.409,-10.7918,0,5.77887,0.26,1,3.70032,0
999,2,3,17.3205,-30,0,0,22,17.5705,-30.0929,52.03,677,2,-3.93449,-16.2985,144,10,10,1.3817e-13,1.15142e-13,-88.5959,-57.804,-10.7918,0,-10.6162,0.4,1,25.2885,1
999,2,3,17.3205,-30,0,0,21,17.5705,-29.9149,53.21,678,0,26.7492,-27.0219,108,45,45,4.87561e-13,4.063e-13,-83.1197,-52.3279,-10.7918,0,-5.14001,0.12,0,9.88784,1
999,2,3,17.3205,-30,0,0,20,17.5705,-30.0851,50.67,679,1,23.3695,-31.8885,159,70,70,1.53634e-12,1.28028e-12,-78.1351,-47.3433,-10.7918,0,-0.155433,0.46,1,6.33699,1
999,2,3,17.3205,-30,0,0,19,17.5705,-29.9226,52.9,680,1,20.0488,-38.6375,133,26,26,5.98429e-13,4.98691e-13,-82.2299,-51.4381,-10.7918,0,-4.25017,0.77,1,9.05817,1
999,2,3,17.3205,-30,0,0,18,17.5705,-30.0774,32.88,681,2,18.1675,-37.0476,160,23,23,1.12499e-12,9.37489e-13,-79.4885,-48.6967,-10.7918,0,-1.50883,0.63,1,7.0983,1
999,2,3,17.3205,-30,0,0,17,17.5705,-29.9303,52.96,682,0,25.8629,-29.582,118,84,84,6.89402e-13,5.74501e-13,-81.6153,-50.8235,-10.7918,0,-3.63558,0.83,1,8.55256,1
999,2,3,17.3205,-30,0,0,16,17.5705,-30.0697,48.04,683,0,21.9206,-29.4341,152,3,3,3.55996e-12,2.96663e-12,-74.4855,-43.6937,-10.7918,0,3.49415,0.07,1,4.63481,0
999,2,3,17.3205,-30,0,0,15,17.5705,-29.9381,55.84,684,0,20.6979,-30.5678,159,121,121,7.05563e-12,5.87969e-12,-71.5146,-40.7228,-10.7918,0,6.46506,0.53,1,3.42483,0
999,2,3,17.3205,-30,0,0,14,17.5705,-30.0619,32.42,685,0,19.3748,-28.8326,160,22,22,1.2658e-11,1.05483e-11,-68.9764,-38.1845,-10.7918,0,9.00334,0.13,1,2.36283,0
999,2,3,17.3205,-30,0,0,13,17.5705,-29.9458,55.83,686,2,5.9162,-22.9482,144,115,115,2.69787e-13,2.24822e-13,-85.6898,-54.898,-10.7918,0,-7.7101,0.84,1,13.4084,1
999,2,3,17.3205,-30,0,0,12,17.5705,-30.0542,36.62,687,1,13.081,-33.6336,153,132,132,2.17667e-12,1.81389e-12,-76.6221,-45.8303,-10.7918,0,1.35763,0.64,1,5.58357,1
999,2,3,17.3205,-30,0,0,11,17.5705,-29.9536,52.01,688,0,17.9436,-31.0256,160,8,6,2.07417e-11,1.72848e-11,-66.8316,-36.0397,-10.7918,25,11.1481,0.02,1,1.2,0
999,2,3,17.3205,-30,0,0,10,17.5705,-30.0464,50.1,689,0,19.241,-31.1422,160,81,81,1.35036e-11,1.1253e-11,-68.6955,-37.9037,-10.7918,0,9.28418,0.15,1,2.2345,0
999,2,3,17.3205,-30,0,0,9,17.5705,-29.9613,43.68,690,2,14.5629,-21.4815,112,50,50,6.15513e-13,5.12928e-13,-82.1076,-51.3158,-10.7918,0,-4.12792,0.53,1,8.95369,1
999,2,3,17.3205,-30,0,0,8,17.5705,-30.0387,52.68,691,0,18.3779,-30.8058,160,105,105,1.98752e-11,1.65627e-11,-67.0169,-36.2251,-10.7918,0,10.9628,0.29,1,1.32945,0
999,2,3,17.3205,-30,0,0,7,17.5705,-29.969,50.33,692,0,22.4748,-35.7149,124,74,62,9.05403e-13,7.54503e-13,-80.4316,-49.6398,-10.7918,16.2162,-2.45188,0.59,1,7.69592,1
999,2,3,17.3205,-30,0,0,6,17.5705,-30.031,45.79,693,1,23.4038,-28.3824,159,37,37,1.56501e-12,1.30418e-12,-78.0548,-47.263,-10.7918,0,-0.0751191,0.63,1,6.29471,1
999,2,3,17.3205,-30,0,0,5,17.5705,-29.9768,56.07,694,1,18.2921,-27.3483,159,91,91,9.90133e-12,8.25111e-12,-70.0431,-39.2512,-10.7918,0,7.93664,0.63,1,2.82406,0
999,2,3,17.3205,-30,0,0,4,17.5705,-30.0232,50.82,695,1,17.3119,-31.2,157,104,104,2.07417e-11,1.72848e-11,-66.8316,-36.0397,-10.7918,0,11.1481,0.49,1,1.2,0
999,2,3,17.3205,-30,0,0,3,17.5705,-29.9845,43.57,696,1,15.6702,-31.5089,146,69,69,1.34925e-11,1.12438e-11,-68.6991,-37.9072,-10.7918,0,9.28064,0.88,1,2.23614,0
999,2,3,17.3205,-30,0,0,2,17.5705,-30.0155,43.69,697,0,20.7375,-24.2915,134,58,58,1.3433e-12,1.11942e-12,-78.7183,-47.9265,-10.7918,0,-0.738573,0.57,1,6.65305,1
999,2,3,17.3205,-30,0,0,1,17.5705,-29.9923,54.62,698,1,16.8475,-39.8012,156,77,77,4.96062e-13,4.13385e-13,-83.0446,-52.2528,-10.7918,0,-5.06494,0.87,1,9.81261,1
999,2,3,17.3205,-30,0,0,0,17.5705,-30.0077,32.78,699,0,21.1992,-28.9369,156,10,10,5.01329e-12,4.17774e-12,-72.9988,-42.207,-10.7918,0,4.98093,0.01,1,4.02176,0
999,2,3,17.3205,-30,1,120,99,16.8604,-29.977,54.63,700,0,14.9587,-28.8102,160,108,108,1.09174e-11,9.0978e-12,-69.6188,-38.827,-10.7918,0,8.36088,0.31,1,2.64459,0
999,2,3,17.3205,-30,1,120,98,17.5307,-29.59,39.26,701,0,17.4067,-28.8031,160,1,1,2.07417e-11,1.72848e-11,-66.8316,-36.0397,-10.7918,0,11.1481,0.13,1,1.2,0
999,2,3,17.3205,-30,1,120,97,16.8671,-29.9731,54.76,702,1,-3.19428,-26.6609,160,80,80,1.58988e-13,1.3249e-13,-87.9864,-57.1946,-10.7918,0,-10.0067,0.21,1,20.7848,1
999,2,3,17.3205,-30,1,120,96,17.524,-29.5939,50.47,703,1,23.327,-25.8205,108,46,38,1.03603e-12,8.63357e-13,-79.8463,-49.0545,-10.7918,17.3913,-1.86658,0.3,1,7.31752,1
999,2,3,17.3205,-30,1,120,95,16.8738,-29.9693,58.33,704,1,16.9216,-27.2964,160,20,20,1.04083e-11,8.67354e-12,-69.8262,-39.0344,-10.7918,0,8.15348,0.4,1,2.73285,0
999,2,3,17.3205,-30,1,120,94,17.5173,-29.5977,40,705,1,-0.622125,-21.0261,138,123,123,1.63944e-13,1.3662e-13,-87.853,-57.0612,-10.7918,0,-9.87334,0.69,1,20.0616,1
999,2,3,17.3205,-30,1,120,93,16.8805,-29.9654,41.98,706,0,16.6176,-29.0274,160,88,88,2.07417e-11,1.72848e-11,-66.8316,-36.0397,-10.7918,0,11.1481,0.72,1,1.2,0
999,2,3,17.3205,-30,1,120,92,17.5105,-29.6016,56.99,707,2,3.83434,-12.8183,143,51,51,1.52741e-13,1.27284e-13,-88.1605,-57.3686,-10.7918,0,-10.1808,0.54,1,21.8424,1
999,2,3,17.3205,-30,1,120,91,16.8872,-29.9615,42.02,708,1,16.2335,-29.4917,155,29,29,2.07417e-11,1.72848e-11,-66.8316,-36.0397,-10.7918,0,11.1481,0.41,1,1.2,0
999,2,3,17.3205,-30,1,120,90,17.5038,-29.6055,36.96,709,1,1.33409,0.577875,160,143,143,1.19784e-13,9.98204e-14,-89.216,-58.4242,-10.7918,0,-11.2363,0.32,1,34.5047,1
999,2,3,17.3205,-30,1,120,89,16.8939,-29.9576,50.38,710,1,7.86376,-19.2538,123,99,99,2.43699e-13,2.03082e-13,-86.1315,-55.3397,-10.7918,0,-8.15177,0.06,1,14.3147,1
999,2,3,17.3205,-30,1,120,88,17.4971,-29.6093,35.63,711,2,21.4784,-38.0745,146,17,17,5.94616e-13,4.95513e-13,-82.2576,-51.4658,-10.7918,0,-4.27793,0.12,1,9.08218,1
999,2,3,17.3205,-30,1,120,87,16.9006,-29.9538,43.68,712,2,2.79054,-16.7021,160,55,55,1.66695e-13,1.38913e-13,-87.7808,-56.9889,-10.7918,0,-9.80106,0.36,1,19.6965,1
999,2,3,17.3205,-30,1,120,86,17.4904,-29.6132,46.89,713,0,8.33936,-27.2526,112,100,92,5.48945e-13,4.57454e-13,-82.6047,-51.8129,-10.7918,8,-4.62501,0.96,1,9.39199,1
999,2,3,17.3205,-30,1,120,85,16.9073,-29.9499,36.48,714,2,1.14593,-19.6439,160,51,51,1.70691e-13,1.42243e-13,-87.6779,-56.8861,-10.7918,0,-9.69819,0.29,1,19.2059,1
999,2,3,17.3205,-30,1,120,84,17.4837,-29.6171,35.53,715,2,12.4151,-23.1102,118,17,17,7.09043e-13,5.90869e-13,-81.4933,-50.7015,-10.7918,0,-3.51357,0.54,1,8.45767,1
999,2,3,17.3205,-30,1,120,83,16.914,-29.946,30.65,716,2,16.1661,-29.6723,160,40,40,2.07417e-11,1.72848e-11,-66.8316,-36.0397,-10.7918,0,11.1481,0.21,1,1.2,0
999,2,3,17.3205,-30,1,120,82,17.477,-29.621,35.18,717,2,10.5906,-26.4887,129,89,82,9.39048e-13,7.8254e-13,-80.2731,-49.4813,-10.7918,7.86517,-2.29342,0.53,1,7.59088,1
999,2,3,17.3205,-30,1,120,81,16.9207,-29.9422,48.56,718,1,-5.01737,-18.3159,160,20,19,1.38432e-13,1.1536e-13,-88.5876,-57.7958,-10.7918,5,-10.6079,0.07,1,25.2091,1
999,2,3,17.3205,-30,1,120,80,17.4703,-29.6248,30.38,719,2,-0.419042,-21.1245,160,19,19,1.65623e-13,1.38019e-13,-87.8088,-57.017,-10.7918,0,-9.82909,0.53,1,19.836,1
999,2,3,17.3205,-30,1,120,79,16.9274,-29.9383,34.89,720,1,18.4319,-29.5475,147,118,118,2.07417e-11,1.72848e-11,-66.8316,-36.0397,-10.7918,0,11.1481,0.37,1,1.2,0
999,2,3,17.3205,-30,1,120,78,17.4636,-29.6287,36.94,721,2,21.1485,-27.4099,160,99,99,1.03864e-11,8.65535e-12,-69.8353,-39.0435,-10.7918,0,8.14436,0.34,1,2.73671,0
999,2,3,17.3205,-30,1,120,77,16.9341,-29.9344,42.02,722,0,12.7855,-28.1237,148,36,36,3.07323e-12,2.56103e-12,-75.124,-44.3322,-10.7918,0,2.85566,0.99,1,4.90781,0
999,2,3,17.3205,-30,1,120,76,17.4569,-29.6326,58.12,723,2,18.6837,-38.6861,160,125,125,6.43554e-13,5.36295e-13,-81.9142,-51.1223,-10.7918,0,-3.93445,0.47,1,8.79243,1
999,2,3,17.3205,-30,1,120,75,16.9408,-29.9306,56.79,724,1,-5.97422,-16.2927,155,143,143,1.3306e-13,1.10883e-13,-88.7595,-57.9677,-10.7918,0,-10.7798,0.67,1,27.0284,1
999,2,3,17.3205,-30,1,120,74,17.4502,-29.6364,55.57,725,2,-1.90055,-29.611,160,23,23,1.70529e-13,1.42107e-13,-87.682,-56.8902,-10.7918,0,-9.70233,0.33,1,19.225,1
999,2,3,17.3205,-30,1,120,73,16.9475,-29.9267,32.28,726,1,20.6066,-32.0668,133,82,82,5.42925e-12,4.52437e-12,-72.6526,-41.8608,-10.7918,0,5.32709,0.9,1,3.88197,0
